"sku","product_name","color_variant","size_variant","unit_price","page"
5017,"Short Corto","Fondo Rosa","S",39990,195
5025,"Short Corto","Fondo Rosa","M",39990,195
5033,"Short Corto","Fondo Rosa","L",39990,195
5041,"Short Corto","Fondo Rosa","XL",39990,195
4689,"Short Corto","Rojo","S",39990,195
4697,"Short Corto","Rojo","M",39990,195
4705,"Short Corto","Rojo","L",39990,195
4713,"Short Corto","Rojo","XL",39990,195
4648,"Short Corto","Verde Medio","ÚNICO",39990,195
4655,"Short Corto","Verde Medio","ÚNICO",39990,195
4663,"Short Corto","Verde Medio","ÚNICO",39990,195
45500,"Blusa manga sisa","Marﬁl","S",42990,196
45518,"Blusa manga sisa","Marﬁl","M",42990,196
45534,"Blusa manga sisa","Marﬁl","L",42990,196
45542,"Blusa manga sisa","Marﬁl","XL",42990,196
45559,"Blusa manga sisa","Negro","ÚNICO",42990,196
45682,"Blusa manga sisa","Negro","ÚNICO",42990,196
45690,"Blusa manga sisa","Negro","ÚNICO",42990,196
25718,"Camiseta manga corta","Vaca","S",35990,197
25726,"Camiseta manga corta","Vaca","M",35990,197
25734,"Camiseta manga corta","Vaca","L",35990,197
25759,"Camiseta manga corta","Vaca","XL",35990,197
44842,"Camiseta manga corta","Hojas","S",35990,197
44859,"Camiseta manga corta","Hojas","M",35990,197
44867,"Camiseta manga corta","Hojas","L",35990,197
44925,"Camiseta manga corta","Hojas","XL",35990,197
25767,"Camiseta manga corta","Manchas","S",35990,197
25775,"Camiseta manga corta","Manchas","M",35990,197
25783,"Camiseta manga corta","Manchas","L",35990,197
25791,"Camiseta manga corta","Manchas","XL",35990,197
25577,"Camiseta manga corta","Polka","S",35990,197
25601,"Camiseta manga corta","Polka","M",35990,197
25619,"Camiseta manga corta","Polka","L",35990,197
25627,"Camiseta manga corta","Polka","XL",35990,197
25809,"Camiseta manga corta","Rayas","S",35990,197
25817,"Camiseta manga corta","Rayas","M",35990,197
25825,"Camiseta manga corta","Rayas","L",35990,197
25890,"Camiseta manga corta","Rayas","XL",35990,197
25635,"Camiseta manga corta","Café Est","S",35990,197
25643,"Camiseta manga corta","Café Est","M",35990,197
25650,"Camiseta manga corta","Café Est","L",35990,197
25668,"Camiseta manga corta","Café Est","XL",35990,197
44941,"Camiseta manga corta","Flor Azul","S",35990,197
44958,"Camiseta manga corta","Flor Azul","M",35990,197
44966,"Camiseta manga corta","Flor Azul","L",35990,197
44933,"Camiseta manga corta","Flor Azul","XL",35990,197
25676,"Camiseta manga corta","Rojo","ÚNICO",35990,197
25684,"Camiseta manga corta","Rojo","ÚNICO",35990,197
25692,"Camiseta manga corta","Rojo","ÚNICO",35990,197
76018,"Camiseta manga sisa","Blanco","S",39990,198
76026,"Camiseta manga sisa","Blanco","M",39990,198
76034,"Camiseta manga sisa","Blanco","L",39990,198
76042,"Camiseta manga sisa","Blanco","XL",39990,198
76059,"Camiseta manga sisa","Coral","S",39990,198
76067,"Camiseta manga sisa","Coral","M",39990,198
76075,"Camiseta manga sisa","Coral","L",39990,198
76083,"Camiseta manga sisa","Coral","XL",39990,198
76091,"Camiseta manga sisa","Azul","S",39990,198
76109,"Camiseta manga sisa","Azul","M",39990,198
76117,"Camiseta manga sisa","Azul","L",39990,198
76125,"Camiseta manga sisa","Azul","XL",39990,198
23283,"Camiseta manga sisa","Amarillo","M",39990,198
23291,"Camiseta manga sisa","Amarillo","M",39990,198
24869,"Camiseta manga sisa","Amarillo","M",39990,198
79269,"Saquillo manga larga","Negro","S",49990,199
79277,"Saquillo manga larga","Negro","M",49990,199
79285,"Saquillo manga larga","Negro","L",49990,199
79293,"Saquillo manga larga","Negro","XL",49990,199
14944,"Saquillo manga larga","Negro","XXL",49990,199
12567,"Saquillo manga larga","Verde Oscu","S",49990,199
12542,"Saquillo manga larga","Verde Oscu","M",49990,199
12559,"Saquillo manga larga","Verde Oscu","L",49990,199
12575,"Saquillo manga larga","Verde Oscu","XL",49990,199
12583,"Saquillo manga larga","Verde Oscu","XXL",49990,199
25064,"Saquillo Manga Larga","Pitón","S",59990,199
25072,"Saquillo Manga Larga","Pitón","M",59990,199
25080,"Saquillo Manga Larga","Pitón","L",59990,199
25098,"Saquillo Manga Larga","Pitón","XL",59990,199
25106,"Saquillo Manga Larga","Pitón","XXL",59990,199
25114,"Saquillo Manga Larga","Puntos","ÚNICO",59990,199
25155,"Saquillo Manga Larga","Puntos","ÚNICO",59990,199
25163,"Saquillo Manga Larga","Puntos","ÚNICO",59990,199
25171,"Saquillo Manga Larga","Puntos","ÚNICO",59990,199
24695,"Camiseta manga","Rayas","S",59990,200
24703,"Camiseta manga","Rayas","M",59990,200
24711,"Camiseta manga","Rayas","ÚNICO",59990,200
31955,"Camiseta manga","Verde 6","ÚNICO",59990,200
31963,"Camiseta manga","Verde 8","ÚNICO",59990,200
31971,"Camiseta manga","Verde","10",59990,200
31922,"Camiseta manga","Taupe 6","ÚNICO",59990,200
31948,"Camiseta manga","Taupe 8","ÚNICO",59990,200
31989,"Camiseta manga","Taupe","10",59990,200
32029,"Camiseta manga","Negro","ÚNICO",59990,200
32037,"Camiseta manga","Negro","ÚNICO",59990,200
32045,"Camiseta manga","Negro","10",59990,200
31898,"Camiseta manga","Verde","12",59990,200
31906,"Camiseta manga","Verde","14",59990,200
31914,"Camiseta manga","Verde","16",59990,200
31997,"Camiseta manga","Taupe","12",59990,200
32003,"Camiseta manga","Taupe","14",59990,200
32011,"Camiseta manga","Taupe","16",59990,200
32052,"Camiseta manga","Negro","ÚNICO",59990,200
32060,"Camiseta manga","Negro","ÚNICO",59990,200
32433,"Camiseta manga","Blanco","S",59990,200
32458,"Camiseta manga","Blanco","M",59990,200
39941,"Camiseta manga","Blanco","ÚNICO",59990,200
23598,"Camiseta manga sisa","Blanco","S",54990,201
23606,"Camiseta manga sisa","Blanco","M",54990,201
23630,"Camiseta manga sisa","Arena","S",54990,201
23648,"Camiseta manga sisa","Arena","M",54990,201
23713,"Camiseta manga sisa","Negro","S",54990,201
23721,"Camiseta manga sisa","Negro","M",54990,201
23614,"Camiseta manga sisa","Blanco","L",54990,201
23622,"Camiseta manga sisa","Blanco","XL",54990,201
23655,"Camiseta manga sisa","Arena","L",54990,201
23705,"Camiseta manga sisa","Arena","XL",54990,201
23739,"Camiseta manga sisa","Negro","ÚNICO",54990,201
85738,"Camiseta manga sisa","Marﬁl","S",49990,201
85746,"Camiseta manga sisa","Marﬁl","M",49990,201
85753,"Camiseta manga sisa","Marﬁl","L",49990,201
85761,"Camiseta manga sisa","Verde","S",49990,201
85779,"Camiseta manga sisa","Verde","M",49990,201
85787,"Camiseta manga sisa","Verde","L",49990,201
85795,"Camiseta manga sisa","Negro","ÚNICO",49990,201
85803,"Camiseta manga sisa","Negro","ÚNICO",49990,201
5850,"Camiseta manga","Negro","XS",49990,202
5843,"Camiseta manga","Negro","S",49990,202
5918,"Camiseta manga","Vino","XS",49990,202
5926,"Camiseta manga","Vino","S",49990,202
5868,"Camiseta manga","Gris Jaspe","XS",49990,202
5876,"Camiseta manga","Gris Jaspe","S",49990,202
5835,"Camiseta manga","Negro","M",49990,202
5827,"Camiseta manga","Negro","L",49990,202
5942,"Camiseta manga","Vino","M",49990,202
5959,"Camiseta manga","Vino","L",49990,202
5884,"Camiseta manga","Gris Jaspe","M",49990,202
5892,"Camiseta manga","Gris Jaspe","L",49990,202
5819,"Camiseta manga","Negro","ÚNICO",49990,202
5967,"Camiseta manga","Vino","ÚNICO",49990,202
5900,"Camiseta manga","Gris Jaspe","ÚNICO",49990,202
8078,"Camiseta manga","Negro","XS",49990,202
8086,"Camiseta manga","Negro","S",49990,202
8144,"Camiseta manga","Vino","XS",49990,202
8151,"Camiseta manga","Vino","S",49990,202
8094,"Camiseta manga","Negro","M",49990,202
8110,"Camiseta manga","Negro","L",49990,202
8169,"Camiseta manga","Vino","M",49990,202
8177,"Camiseta manga","Vino","L",49990,202
8128,"Camiseta manga","Negro","ÚNICO",49990,202
13664,"Camiseta manga sisa","Marﬁl","XS",44990,203
13672,"Camiseta manga sisa","Marﬁl","S",44990,203
13680,"Camiseta manga sisa","Marﬁl","M",44990,203
13698,"Camiseta manga sisa","Marﬁl","L",44990,203
13789,"Camiseta manga sisa","Arena","XS",44990,203
13797,"Camiseta manga sisa","Arena","S",44990,203
13805,"Camiseta manga sisa","Arena","M",44990,203
13813,"Camiseta manga sisa","Arena","L",44990,203
13706,"Camiseta manga sisa","Negro","XS",44990,203
13748,"Camiseta manga sisa","Negro","S",44990,203
13763,"Camiseta manga sisa","Negro","M",44990,203
13771,"Camiseta manga sisa","Negro","L",44990,203
13862,"Camiseta manga sisa","Gris Oscur","XS",44990,203
13870,"Camiseta manga sisa","Gris Oscur","S",44990,203
13888,"Camiseta manga sisa","Gris Oscur","M",44990,203
13904,"Camiseta manga sisa","Gris Oscur","L",44990,203
13839,"Camiseta manga sisa","Naranja Cl","ÚNICO",44990,203
13847,"Camiseta manga sisa","Naranja Cl","ÚNICO",44990,203
13854,"Camiseta manga sisa","Naranja Cl","ÚNICO",44990,203
23184,"Pack X2 Tops invisibles","Opción 1","S",49990,204
23192,"Pack X2 Tops invisibles","Opción 1","M",49990,204
23200,"Pack X2 Tops invisibles","Opción 1","L",49990,204
23218,"Pack X2 Tops invisibles","Opción 3","S",49990,204
23226,"Pack X2 Tops invisibles","Opción 3","M",49990,204
23234,"Pack X2 Tops invisibles","Opción 3","L",49990,204
23242,"Pack X2 Tops invisibles","Opción 4","ÚNICO",49990,204
23259,"Pack X2 Tops invisibles","Opción 4","ÚNICO",49990,204
25197,"Pack X2 Tops invisibles","Opción 1","S",49990,204
25254,"Pack X2 Tops invisibles","Opción 1","M",49990,204
25296,"Pack X2 Tops invisibles","Opción 1","L",49990,204
25353,"Pack X2 Tops invisibles","Opción 2","S",49990,204
25338,"Pack X2 Tops invisibles","Opción 2","M",49990,204
25346,"Pack X2 Tops invisibles","Opción 2","L",49990,204
25304,"Pack X2 Tops invisibles","Opción 3","ÚNICO",49990,204
25312,"Pack X2 Tops invisibles","Opción 3","ÚNICO",49990,204
21980,"Brasier","Blanco","34",77990,205
21998,"Brasier","Blanco","36",77990,205
22020,"Brasier","Negro","34",77990,205
22152,"Brasier","Negro","36",77990,205
22186,"Brasier","Habano","34",77990,205
22210,"Brasier","Habano","36",77990,205
22244,"Brasier","Azul Claro","34",77990,205
22251,"Brasier","Azul Claro","36",77990,205
22004,"Brasier","Blanco","38",77990,205
22012,"Brasier","Blanco","40",77990,205
22160,"Brasier","Negro","38",77990,205
22178,"Brasier","Negro","40",77990,205
22228,"Brasier","Habano","38",77990,205
22236,"Brasier","Habano","40",77990,205
22269,"Brasier","Azul Claro","ÚNICO",77990,205
16741,"Brasier de realce suave","Blanco","34",69990,206
16766,"Brasier de realce suave","Blanco","36",69990,206
16782,"Brasier de realce suave","Blanco","38",69990,206
3335,"Brasier de realce suave","Lila","34",69990,206
3343,"Brasier de realce suave","Lila","36",69990,206
3350,"Brasier de realce suave","Lila","38",69990,206
68130,"Brasier de realce suave","Negro","34",69990,206
68148,"Brasier de realce suave","Negro","36",69990,206
68155,"Brasier de realce suave","Negro","38",69990,206
16758,"Brasier de realce suave","Habano","34",69990,206
16774,"Brasier de realce suave","Habano","36",69990,206
16790,"Brasier de realce suave","Habano","38",69990,206
16808,"Brasier de realce suave","Blanco","40",69990,206
3368,"Brasier de realce suave","Lila","40",69990,206
68163,"Brasier de realce suave","Negro","40",69990,206
16816,"Brasier de realce suave","Habano","40",69990,206
539,"Panty clásico de control","Blanco","M",37990,206
554,"Panty clásico de control","Blanco","L",37990,206
570,"Panty clásico de control","Blanco","XL",37990,206
109,"Panty clásico de control","Lila","M",37990,206
117,"Panty clásico de control","Lila","L",37990,206
125,"Panty clásico de control","Lila","XL",37990,206
42838,"Panty clásico de control","Negro","M",37990,206
43026,"Panty clásico de control","Negro","L",37990,206
42598,"Panty clásico de control","Negro","XL",37990,206
547,"Panty clásico de control","Habano","M",37990,206
562,"Panty clásico de control","Habano","L",37990,206
588,"Panty clásico de control","Habano","XL",37990,206
133,"Panty clásico de control","Amarillo","M",37990,206
141,"Panty clásico de control","Amarillo","L",37990,206
158,"Panty clásico de control","Amarillo","XL",37990,206
166,"Panty clásico de control","Azul Claro","ÚNICO",37990,206
174,"Panty clásico de control","Azul Claro","ÚNICO",37990,206
9217,"Panty clásico de control","Blanco","M",39990,207
9233,"Panty clásico de control","Blanco","L",39990,207
9258,"Panty clásico de control","Blanco","XL",39990,207
1651,"Panty clásico de control","Lila","M",39990,207
1669,"Panty clásico de control","Lila","L",39990,207
1677,"Panty clásico de control","Lila","XL",39990,207
9225,"Panty clásico de control","Habano","M",39990,207
9241,"Panty clásico de control","Habano","L",39990,207
9266,"Panty clásico de control","Habano","XL",39990,207
1776,"Panty clásico de control","Amarillo","M",39990,207
1800,"Panty clásico de control","Amarillo","L",39990,207
1818,"Panty clásico de control","Amarillo","XL",39990,207
1842,"Panty clásico de control","Azul Claro","M",39990,207
1826,"Panty clásico de control","Azul Claro","L",39990,207
1834,"Panty clásico de control","Azul Claro","XL",39990,207
22285,"Bóxer","Blanco","S",25990,207
22301,"Bóxer","Blanco","M",25990,207
22319,"Bóxer","Blanco","L",25990,207
22335,"Bóxer","Negro","S",25990,207
22343,"Bóxer","Negro","M",25990,207
22350,"Bóxer","Negro","L",25990,207
22376,"Bóxer","Habano","S",25990,207
22400,"Bóxer","Habano","M",25990,207
22426,"Bóxer","Habano","L",25990,207
22475,"Bóxer","Azul Claro","S",25990,207
22483,"Bóxer","Azul Claro","M",25990,207
22582,"Bóxer","Azul Claro","L",25990,207
22327,"Bóxer","Blanco","ÚNICO",25990,207
22368,"Bóxer","Negro","ÚNICO",25990,207
22434,"Bóxer","Habano","ÚNICO",25990,207
19976,"Top sin costuras","Azul Oscuro","S",46990,208
19984,"Top sin costuras","Azul Oscuro","M",46990,208
20016,"Top sin costuras","Azul Oscuro","L",46990,208
19901,"Top sin costuras","Verde Medio","S",46990,208
19919,"Top sin costuras","Verde Medio","M",46990,208
19927,"Top sin costuras","Verde Medio","L",46990,208
19935,"Top sin costuras","Vinotinto","S",46990,208
19943,"Top sin costuras","Vinotinto","M",46990,208
19968,"Top sin costuras","Vinotinto","L",46990,208
20024,"Bóxer sin costuras","Azul Oscuro","S",29990,208
20032,"Bóxer sin costuras","Azul Oscuro","M",29990,208
20040,"Bóxer sin costuras","Azul Oscuro","L",29990,208
20065,"Bóxer sin costuras","Verde Medio","S",29990,208
20073,"Bóxer sin costuras","Verde Medio","M",29990,208
20081,"Bóxer sin costuras","Verde Medio","L",29990,208
20107,"Bóxer sin costuras","Vinotinto","S",29990,208
20115,"Bóxer sin costuras","Vinotinto","M",29990,208
20123,"Bóxer sin costuras","Vinotinto","L",29990,208
20057,"Bóxer sin costuras","Azul Oscuro","ÚNICO",29990,208
20099,"Bóxer sin costuras","Verde Medio","ÚNICO",29990,208
182,"Cover Bra paquete x2","Opción 1","34",219980,209
208,"Cover Bra paquete x2","Opción 1","36",219980,209
232,"Cover Bra paquete x2","Opción 1","38",219980,209
240,"Cover Bra paquete x2","Opción 1","40",219980,209
257,"Cover Bra paquete x2","Opción 2","ÚNICO",219980,209
265,"Cover Bra paquete x2","Opción 2","ÚNICO",219980,209
281,"Cover Bra paquete x2","Opción 2","ÚNICO",219980,209
18531,"Brasier Pura Comodidad","Blanco","32",64990,210
18549,"Brasier Pura Comodidad","Blanco","34",64990,210
18655,"Brasier Pura Comodidad","Blanco","36",64990,210
70078,"Brasier Pura Comodidad","Negro","32",64990,210
70722,"Brasier Pura Comodidad","Negro","34",64990,210
70755,"Brasier Pura Comodidad","Negro","36",64990,210
11510,"Brasier Pura Comodidad","Morado Cla","32",64990,210
11528,"Brasier Pura Comodidad","Morado Cla","34",64990,210
11536,"Brasier Pura Comodidad","Morado Cla","36",64990,210
18663,"Brasier Pura Comodidad","Palo Rosa","ÚNICO",64990,210
18671,"Brasier Pura Comodidad","Palo Rosa","ÚNICO",64990,210
44917,"Brasier Pura Comodidad","Perla","S",64990,210
44974,"Brasier Pura Comodidad","Perla","M",64990,210
44982,"Brasier Pura Comodidad","Perla","L",64990,210
45013,"Brasier Pura Comodidad","Negro","S",64990,210
45047,"Brasier Pura Comodidad","Negro","M",64990,210
45054,"Brasier Pura Comodidad","Negro","L",64990,210
45070,"Brasier Pura Comodidad","Durazno","S",64990,210
45088,"Brasier Pura Comodidad","Durazno","M",64990,210
45096,"Brasier Pura Comodidad","Durazno","L",64990,210
12831,"Brasier Pura Comodidad","Café Medio","S",64990,210
12849,"Brasier Pura Comodidad","Café Medio","M",64990,210
12856,"Brasier Pura Comodidad","Café Medio","L",64990,210
45005,"Brasier Pura Comodidad","Perla","ÚNICO",64990,210
45062,"Brasier Pura Comodidad","Negro","ÚNICO",64990,210
45104,"Brasier Pura Comodidad","Durazno","ÚNICO",64990,210
12864,"Brasier Pura Comodidad","Café Medio","ÚNICO",64990,210
14977,"Brasier sexy","Cobre","34",81990,211
14985,"Brasier sexy","Cobre","36",81990,211
14993,"Brasier sexy","Cobre","38",81990,211
68791,"Brasier sexy","Negro","34",81990,211
68809,"Brasier sexy","Negro","36",81990,211
68817,"Brasier sexy","Negro","38",81990,211
15032,"Brasier sexy","Fucsia","34",81990,211
15057,"Brasier sexy","Fucsia","36",81990,211
15073,"Brasier sexy","Fucsia","38",81990,211
68718,"Brasier sexy","Palo Rosa","ÚNICO",81990,211
68726,"Brasier sexy","Palo Rosa","ÚNICO",81990,211
15099,"Brasier sexy","Cobre","S",81990,211
15107,"Brasier sexy","Cobre","M",81990,211
15115,"Brasier sexy","Cobre","L",81990,211
68890,"Brasier sexy","Negro","S",81990,211
68908,"Brasier sexy","Negro","M",81990,211
68916,"Brasier sexy","Negro","L",81990,211
15164,"Brasier sexy","Fucsia","S",81990,211
17186,"Brasier sexy","Fucsia","M",81990,211
17194,"Brasier sexy","Fucsia","L",81990,211
68825,"Brasier sexy","Palo Rosa","ÚNICO",81990,211
68833,"Brasier sexy","Palo Rosa","ÚNICO",81990,211
24612,"Bóxer corto de control de","Negro","S",57990,212
24620,"Bóxer corto de control de","Negro","M",57990,212
24638,"Bóxer corto de control de","Negro","L",57990,212
24646,"Bóxer corto de control de","Negro","XL",57990,212
24653,"Bóxer corto de control de","Camel","ÚNICO",57990,212
24661,"Bóxer corto de control de","Camel","ÚNICO",57990,212
24679,"Bóxer corto de control de","Camel","ÚNICO",57990,212
52910,"Short de control","Negro","S",78990,213
52936,"Short de control","Negro","M",78990,213
52928,"Short de control","Café Medio","S",78990,213
52944,"Short de control","Café Medio","M",78990,213
52951,"Short de control","Negro","L",78990,213
52977,"Short de control","Negro","XL",78990,213
52969,"Short de control","Café Medio","L",78990,213
52985,"Short de control","Café Medio","XL",78990,213
98533,"Short de control","Negro","ÚNICO",78990,213
20776,"Short de control","Blanco","S",78990,213
20784,"Short de control","Blanco","M",78990,213
20818,"Short de control","Negro","S",78990,213
20826,"Short de control","Negro","M",78990,213
20867,"Short de control","Camel","S",78990,213
20966,"Short de control","Camel","M",78990,213
20792,"Short de control","Blanco","L",78990,213
20800,"Short de control","Blanco","XL",78990,213
20834,"Short de control","Negro","L",78990,213
20842,"Short de control","Negro","XL",78990,213
20974,"Short de control","Camel","ÚNICO",78990,213
18473,"Panty clásico x3","Opción 1","M",74990,214
18481,"Panty clásico x3","Opción 1","L",74990,214
18499,"Panty clásico x3","Opción 1","XL",74990,214
3731,"Panty clásico x3","Opción 2","M",74990,214
